创作者ID,创作者名称,0,1,2,3,4,5
603c9871f16ec76047648068,小马哥Marshall,0.150932985635642,-0.15894490697806832,0.23667577718229388,0.06160567305909188,-0.006591244291434248,0.1240454764452229
623a9d698b9958000140567a,内向的只是、追念,-0.1710373256493409,0.2252244728814152,-0.012890803476255356,0.02796728941639774,-0.08778596331296673,0.008464279860030635
5944f72215e66e0cbfb1fedf,哩哩Lilyy,0.05216027508691725,-0.1581730621481436,-0.07090263327237362,0.030261672329602668,0.01676099479408875,0.016941899384893176
623a9d71d611d60001c0ebe7,开朗的心若向阳，无畏悲伤,-0.06505393308418429,0.06919437230012,0.005798613516220666,0.03860049118466298,-0.05020927742782622,0.02781185392320746
623a9dcc84307c0001bf26c5,温柔的东北女汉子,-0.1239022265620488,0.15750160960872553,-0.014015402233923436,0.02673496673217364,-0.1055410769958792,0.026641115034756125
58312b3c493303326fa7577e,唐晓文Remeidios,0.10806513360809582,-0.2260862017020388,-0.005268251444204629,-0.053055991202693525,0.014132961027984382,0.03196732677982132
623a9d9657a9d60001df2b52,活泼的追着太阳跑…¤,-0.20971632997827938,0.2838450633922369,-0.024181283675438533,0.12263732766723702,-0.02023611793076649,0.026155628363722157
57825913fb56673c05f236a0,Rain小尼,0.12825719464442537,-0.27532060205251435,-0.05878079783991325,0.001911703929482859,0.02718545089892971,0.044186014823596485
623a9d967f3874000182a1bf,慷慨的风雨兼程,-0.0066338996014314155,-0.01815853064491628,-0.02937285283687311,0.3394792363770026,0.2653173468791922,-0.043149371256821084
60ae04ddd9e7c43cc7f6f033,Keep 冠军教练,0.0763899826821395,-0.19815116112579456,-0.044299931204428315,-0.0350795523268844,0.01322241268816294,-0.014014500113684302
5691c5566df4dce91da8caad,曼巴yelomamba,-0.011083502931808577,-0.05690389538005001,-0.054931910397439866,-0.009417258808008828,-0.04029749363091278,-0.11374647322651746
5eec3b96b52fab500a26321c,Koach-Bingo,-0.13614357309796463,0.14053191153155253,0.1689896038309247,-0.1884867972787991,0.08531589370042787,-0.07419665718078762
56bebb8d3eeab6973dbc0645,小贱水,0.12405898252314725,-0.23716308328240407,0.011395945633861105,0.01956392593864789,0.0031439391553285483,0.0323439209890302
5663edb59b4a177e576e6dad,Koach亚如,-0.1780666765792096,0.18896546878076273,0.11668625581748769,-0.2384706765584676,-0.00969831438847366,-0.10948687218411911
610d11e72bc2362c15004220,Golfy_Dancefitness,0.0821935280400998,0.1104763848761535,0.6035516380948533,0.12087676753009612,-0.13523193371920406,0.19115448338777943
562a5832d2a07e2dbf8e4aaf,Koach王鹏,0.09310646622468796,-0.11571690537226592,0.22060974095527644,0.01460119515455402,-0.06624660604770649,0.02474150851915477
583444cd31f1162c3dbeb957,爱瑜伽的HR,-0.00781896599444363,-0.03709417858444534,0.009851224468902237,0.024838097895152365,-0.03244761889860829,-0.0006457076277673765
61190902a78eee3c6b564967,龙王77,-0.12394603401362912,0.13821366598374132,-0.06234073787698263,0.19712827506881006,0.05324979981582062,-0.02880131706631492
559a51f46ca1b84f94c7f812,老韩霸气,0.17013145035683766,-0.3499775945433071,-0.09188364292752198,0.03736109721258893,-0.018328657934993855,-0.0003927122595048753
577ed4a27cb5802844e5688e,哈啤酒吃蛤蜊,0.08299759210259913,-0.2120592579020495,-0.05027057276789668,-0.028260498396563416,0.010262102483142254,0.029623089495346873
5eda0862b52fab3e4d25ba42,莱美LesMills,0.16687300480433986,-0.35042450050271473,-0.05197029316499337,-0.035236450889628575,0.06423311395858027,0.025632028007116843
5baa1c5f7511ce7169c6528b,Ghoshi巩浩,0.06385951515440288,-0.14727646591943644,0.021819705105240613,0.017576855310417507,-0.005424402974780692,-0.006177194974781837
623a9db4eb4bb10001af5c2e,侠义的沉世,-0.08883626094259606,0.08221451995049325,-0.04391326890550085,0.1287189823819446,0.038941421057258674,0.0004705901236300506
6232d1f5bacb640001394d0b,A-SOUL_Official,0.0581066044011035,-0.17210333081428258,-0.06338499062875302,-0.10006556266470455,-0.14366107827752386,-0.08805070218650553
5e90029bb52fab25b71c434f,踩单车的Keep君,0.1773986712438364,-0.3718271840491614,-0.06868634268334148,-0.0029901241916131726,0.04729958656543139,-0.051232828232165274
58e7e0c331f116051a4d651e,江小南ofelia,-0.020071417945040443,-0.026394787234847637,-0.012865983838944012,0.02072307469076642,-0.10591973433166561,-0.02299320596116187
623a9db4ca0ace00010fed06,深情的睿智的溺爱,-0.10048719995426002,0.09983943376536823,-0.04575422159359079,0.15389428144425948,0.03369251349253649,-0.020137203152626227
5586a4093568e007bf0e9b46,就叫我小A,0.0498083850855517,-0.11835434793601866,0.04531030912508681,0.01562900546532629,-0.007956104459727874,0.033125574058788916
623a9d687f38740001829f2e,侠义的不再犯错,-0.14341697753205265,0.16951170157362333,0.0497769964355394,-0.07099205633554123,-0.05942792813702899,0.056181493966073484
5c7e6e677511ce27d58b6049,koach蓝乔,-0.038181264191153357,0.1124807304406558,0.45263011551112453,-0.0995399927299885,-0.011997752876627094,-0.05786443803901334
57495414a4070fc62671ffff,海洋饼干Sophie,0.11848822372434949,-0.20327406296960726,0.07347795690392958,-0.0002867428816324218,-0.09209574320342465,0.04427248395638123
606c16652bc2366bfd1172e5,Sanne_Vloet,0.054283738590025755,-0.1464389837777669,0.01792922999082459,-0.013180054299872403,0.04924338581031292,0.09212719030962284
623a9db4258c930001e96588,才华横溢的学渣总比人渣好,0.001977268588360732,-0.05599728863230644,-0.005971979368522648,0.021869785858450137,-0.05439476611193872,-0.021651886940505828
623a9db51e3e850001b3788d,风趣幽默的趁早,-0.06068758841082323,0.03618345431982571,-0.020921515016197666,0.09707403263953888,0.032794659552280676,0.02425294326462908
578e091f14a5c1d00689ccb3,健身教练小金刚,-0.040381157086807666,0.05514107357635176,0.13719865640693776,-0.003054662182954626,-0.041349018549105804,0.025843232392947075
5d665462b52fab2e94a3855d,Max跳绳健身,7.224147090558188e-05,-0.10115645094862682,-0.04036371018071518,-0.09966044416448788,0.001752228636363291,-0.03325832215685954
563260aa64cec9b966a16ba5,Koach卢磊,0.09892032294377996,-0.07963192863519956,0.552416396374427,-0.04861494619474097,0.039967462453463394,-0.08804704874392161
623a9dcbeb4bb10001af5d72,倔强的落梅香带雪,-0.14855158083289605,0.16122657618717753,0.008113179594657523,-0.02866624090263375,-0.04176134956696529,0.0577753973071816
5c0750c27511ce4e03680c4f,Koach阿泽,0.2859941287175012,-0.3830679028836486,0.45105647966315143,0.01506190416424487,0.008598240085703403,-0.09978610774457464
58fdfe1c387e281bd15fc40a,昕叫瘦,0.011730757219352897,-0.08214110134703098,0.007337855871592786,0.0010230816815821402,-0.036996403201261976,0.03799487288470766
5f3ca08d650b9c01c77ea216,成33Jane,0.06156091357500048,-0.1544767688606444,0.016272257134091295,-0.004707263783720704,-0.04303728631155617,0.000500096529007504
57974dbdd7f73e3c0599a276,自由之凨,0.07536269444796101,-0.20921321433504067,-0.060869595604299664,0.0026306604722153614,-0.01411177860659768,0.00042101972971046785
5828a919493303326f58671c,朱晓梦Meng,0.022439991752630496,-0.12803438130952538,-0.03552834064242132,-0.03218906917187694,-0.011612000457786471,0.013432807487362615
56c3cfba3650096574ea13c7,Clown洛先生,0.0314112058351303,-0.15583989528528974,-0.05252280731861636,-0.03321493876761378,0.040467731015280395,0.05392302347577283
55f031c9119a30efbc49cb4a,BeckG,-0.1876429041058132,0.19622283444137265,-0.048012708850552685,-0.07215407820449127,-0.14345439100561538,-0.011314514944250004
5592ae4d159f9646a66f7fd7,樂樂_LaUReN,0.1711310925258493,-0.31243773853415857,0.036292966168778494,0.04714323651484482,0.018709029158885816,0.10880212528838311
623a9da2ca0ace00010febf6,百折不挠的碎梦3,-0.2416673952194686,0.2911591588475161,-0.048280930278502075,0.08846905374552312,-0.019985246989285874,0.05320493972381222
5752fbcd6077642105d47b52,sniper派先生,0.15056818610883563,-0.33599347113551403,-0.07827120006672061,0.05201446667778307,0.03483562663415065,0.02682738705515232
623a9da284307c0001bf242d,睿智的青春逃不过一场爱情,-0.16960598555146777,0.19706122938747755,0.004611371243529953,0.0536195885830578,-0.008207277073743727,-0.04073685967418773
623a9d3bd611d60001c0e85b,简单的真心换来无情゛,-0.21345018172626726,0.270691565826608,-0.0024748361634114105,0.12486072860117733,-0.0011884389359722624,0.03550764951023736
623a9da17a2da10001b464a4,倔强的奇葩苑里的一枝花！,-0.13886010548687408,0.13742964477617867,-0.027855826165742063,0.030499228400404775,-0.041163168946409874,0.005563277118231125
574afe665a0d972805a28bdf,Chili徐辣儿,0.0532625486279147,-0.1835949613881667,-0.05762392939806767,-0.034265987346396756,-0.048604590802034525,-0.037529730885477335
56ac40f873c3121234a9b810,只有86斤的孙静,-0.1424712299552526,0.14541842636295113,0.010204307403845625,0.010170810513407348,0.010829132362280926,0.006851323300959919
5fcf4f9bd9e7c429d62d4904,马可Kramer-TML,0.016698025074470838,-0.047463743159099285,0.12228134263803209,0.015147970399452442,-0.0073509770836061444,0.041523428206680535
5daf7fb5790b935c8898c6d8,爱跑步Chris,-0.01172651582006825,-0.07218325490956827,-0.007266020678624629,-0.053535425279509684,0.002752319701441107,-0.05095922461747289
5e3a37dfd20f9c3df2c1f389,全是瑜Allyoga,0.1178047183961454,-0.2826194788821797,-0.048479643549145544,0.029948026991492665,0.059864701459457506,0.02462516469933835
592a5e2e8c26a34c253ecd0f,王诗意Fit舞蹈,0.18789285723660057,-0.39747224475448306,-0.08272371187311935,0.04591363339397538,0.018751765327024335,-0.016041681036474215
57bdcfcbabfc017810ece40e,布鲁斯FreeSoul,-0.11832411491920346,0.0957364645933555,-0.010765349221152307,-0.014900828463374928,-0.004777747697904638,-0.0532013492606622
593651d5493303784ee1b882,YEAH老师,-0.053095690319561656,-0.008148446984332714,-0.027337731104974696,-0.02605504159416373,-0.07226923377503658,-0.04724614235600868
55bcca95aa34ceb6b1ae64d1,bell姐姐今天跳舞了吗,0.05627018334748768,-0.19318294488676818,-0.06810975476296295,-0.026853651199730526,-0.06702664961847515,-0.02904958423409818
5ceecbc7c73d801d817a1ba8,二宝威廉妈妈,0.12948775910660695,-0.2854665865368163,-0.027774906409445296,0.021487708914247384,-0.0017953451871868132,-0.033010398050403185
5805c96f31f116684ff2afe9,颜婕,-0.1875950660875117,0.19156045123970344,-0.006982006348047303,-0.01618563931045075,0.09993582355606628,-0.0740491920637303
5548e75378153de9315a95ad,郑凌-Yoga,-0.001946682691392711,-0.0963273669461425,-0.026066553502768937,-0.011535605639934698,0.03352334095343984,0.030340468180871685
5d6cba03c73d801f341755c0,Koach-Suki,0.027487319215780796,-0.10486930463418234,0.04878062532366545,0.039958522904759375,-0.02062792955576032,-0.046402950844540915
55dd059817f6f4c914340101,毛远祥,0.09390051795590741,-0.2507619015735217,-0.05224914280455353,-0.011073205234498132,0.0002534435270988927,-0.013005952830217474
623a9d6957a9d60001df28c7,别具慧眼的看清人心,-0.2302310572377066,0.3068334512945033,0.046216821637969696,0.10360340447451145,0.010900754785893377,0.07664366729687924
5e5f6929790b932519d4d56c,JamieSayi,0.04128298907827809,-0.1577373742751654,-0.0480701952671045,0.04527719633144684,-0.0033344107277000663,-0.015558920287642065
5808a5e931f1162b4cdd6095,泥老师啊,-0.04603667872906909,-0.005707693301999607,0.003884678999825239,0.005734876463025299,-0.04016088119491322,0.030740448835315813
623a9d712bfd5a0001901512,开朗的留胡渣的硬汉,-0.1368204657982277,0.12764958549507907,-0.024065024447466592,-0.0017843883160682515,-0.0885020547440011,0.03088383297067023
5701ec2daae36e4f7105442c,偶不偶买噶,-0.10789122083116613,0.06721831264363595,-0.01724027234920014,-0.054554315054594446,-0.013246258488334951,0.09173559828775144
61093581d9e7c447ef27d46c,不抽烟喝酒的刘世柏,-0.09994747397184169,0.044227710454772674,-0.06525793533277208,-0.0027352719909547003,-0.0366153066611717,0.020480440353516444
5bf537af1cf3d11977f75df4,小_幸Yogi,0.06687949006624186,-0.15210331189232726,0.07932376110632354,0.01976409381914456,0.02587770839540364,0.08115996402785614
